w,s,p,T,avg_age,max_age
31,1,0.25,300,1.3294415282392071,12.8359
31,2,0.25,300,0.8101880398670949,7.879
31,3,0.25,300,0.6939950166112788,3.9604
31,4,0.25,300,0.6665900332225781,4.0042
31,5,0.25,300,0.6739116279069606,4.0817
31,6,0.25,300,0.6583794019933434,4.397
31,7,0.25,300,0.6578315614617812,3.9823
31,8,0.25,300,0.6559093023255675,4.3602
31,9,0.25,300,0.6678435215946688,4.8487
31,10,0.25,300,0.6667156146179212,4.9841
31,11,0.25,300,0.6566368770763966,4.3434
31,12,0.25,300,0.6515335548172622,4.2881
31,13,0.25,300,0.669598006644503,4.9946
31,14,0.25,300,0.6439850498338766,3.9628
31,15,0.25,300,0.6909574750830407,5.8238
31,16,0.25,300,0.686700664451813,5.6266
31,17,0.25,300,0.6921176079734038,5.7502
31,18,0.25,300,0.704952491694334,6.2003
31,19,0.25,300,0.6501102990033059,3.9879
31,20,0.25,300,0.6704295681062994,4.9838
31,21,0.25,300,0.7086966777408434,6.1657
31,22,0.25,300,0.6585890365448382,4.3354
31,23,0.25,300,0.7138009966777225,6.1509
31,24,0.25,300,0.6613249169435061,4.2646
31,25,0.25,300,0.7289036544850284,6.5493
31,26,0.25,300,0.6853960132890178,5.0508
31,27,0.25,300,0.7663847176079527,7.3326
31,28,0.25,300,0.7245458471760582,6.2703
31,29,0.25,300,0.6909375415282211,4.9223
31,30,0.25,300,0.7828784053155899,7.6233
31,31,0.25,300,0.7669707641195782,6.9519
32,1,0.25,300,1.3193445182724355,12.7554
32,2,0.25,300,0.795142192691014,7.6846
32,3,0.25,300,0.6931056478405154,3.8742
32,4,0.25,300,0.6608212624584556,3.9263
32,5,0.25,300,0.6716259136212451,3.8913
32,6,0.25,300,0.6539312292358683,4.1996
32,7,0.25,300,0.6521162790697518,3.7794
32,8,0.25,300,0.6534249169435074,4.1786
32,9,0.25,300,0.6617119601328754,4.6171
32,10,0.25,300,0.6626877076411815,4.826
32,11,0.25,300,0.6520458471760677,4.1419
32,12,0.25,300,0.6445607973421813,4.0803
32,13,0.25,300,0.6601235880398539,4.7841
32,14,0.25,300,0.6390209302325466,3.7752
32,15,0.25,300,0.6817438538205798,5.6187
