w,s,p,T,avg_age,max_age
1,1,0.45,300,1.1031906976744348,8.5538
2,1,0.45,300,1.0691767441860562,8.3867
2,2,0.45,300,1.0803720930232723,8.4394
3,1,0.45,300,1.0752455149501792,8.4348
3,2,0.45,300,0.9392946843853633,7.9208
3,3,0.45,300,0.9910109634551394,8.152
4,1,0.45,300,1.0560671096345586,8.3451
4,2,0.45,300,0.8993684385381735,7.3214
4,3,0.45,300,0.9087395348836961,7.6904
4,4,0.45,300,0.9552166112956636,7.991
5,1,0.45,300,1.0599289036544948,8.3862
5,2,0.45,300,0.8812853820597737,7.601
5,3,0.45,300,0.7614581395348511,5.7621
5,4,0.45,300,0.828376079734189,7.295
5,5,0.45,300,0.8778897009966511,7.6962
6,1,0.45,300,1.0456461794019938,8.2715
6,2,0.45,300,0.8418491694351856,7.0801
6,3,0.45,300,0.7923388704318585,6.3434
6,4,0.45,300,0.7775714285713932,5.9195
6,5,0.45,300,0.8175046511627595,7.1815
6,6,0.45,300,0.8524458471760524,7.3685
7,1,0.45,300,1.0524292358804046,8.3724
7,2,0.45,300,0.8097747508305336,6.9123
7,3,0.45,300,0.7445803986710646,5.7564
7,4,0.45,300,0.7176508305647643,4.9652
7,5,0.45,300,0.7340857142856915,5.3405
7,6,0.45,300,0.7645212624584447,6.6898
7,7,0.45,300,0.8077617940199041,6.7958
8,1,0.45,300,1.0430142857142952,8.2633
8,2,0.45,300,0.8084524916943228,6.9469
8,3,0.45,300,0.7191754152823644,5.0395
8,4,0.45,300,0.7213023255813703,5.2412
8,5,0.45,300,0.7262152823919986,4.8045
8,6,0.45,300,0.7199877076411727,5.303
8,7,0.45,300,0.7441003322258856,6.2359
8,8,0.45,300,0.7851308970099372,6.3377
9,1,0.45,300,1.0462767441860557,8.3837
9,2,0.45,300,0.7723990033222266,6.6531
9,3,0.45,300,0.7048468438537996,4.6596
9,4,0.45,300,0.7023036544850249,5.1593
9,5,0.45,300,0.693367441860443,4.3683
9,6,0.45,300,0.7020737541528023,4.9261
9,7,0.45,300,0.704137873754131,4.9132
9,8,0.45,300,0.7172176079734002,5.6611
9,9,0.45,300,0.7540232558139237,5.7712
10,1,0.45,300,1.042056810631228,8.3418
10,2,0.45,300,0.7710322259135935,6.5183
10,3,0.45,300,0.703020265780707,4.6073
10,4,0.45,300,0.6897687707640981,4.3388
10,5,0.45,300,0.6898388704318756,4.5001
10,6,0.45,300,0.690642192691008,4.5306
10,7,0.45,300,0.6924235880398444,4.6799
10,8,0.45,300,0.6951714285714068,4.6845
10,9,0.45,300,0.7015504983388487,5.227
10,10,0.45,300,0.7358910299003069,5.4311
11,1,0.45,300,1.043098006644528,8.4132
11,2,0.45,300,0.7517757475082777,6.522
11,3,0.45,300,0.6821385382059607,3.9219
11,4,0.45,300,0.6629488372092887,3.9378
11,5,0.45,300,0.6806860465116076,4.123
11,6,0.45,300,0.6530016611295543,4.0616
11,7,0.45,300,0.6724976744185891,4.2586
11,8,0.45,300,0.6661096345514803,4.2737
11,9,0.45,300,0.6712169435215799,4.2802
11,10,0.45,300,0.6877833887042981,5.0351
11,11,0.45,300,0.7133215946843603,4.9832
12,1,0.45,300,1.0403209302325567,8.3581
12,2,0.45,300,0.7447774086378443,6.2816
12,3,0.45,300,0.6829189368770548,4.0023
12,4,0.45,300,0.6691119601328722,4.0805
12,5,0.45,300,0.6717112956810494,4.0413
12,6,0.45,300,0.6638524916943362,4.2282
12,7,0.45,300,0.6618850498338704,4.1286
12,8,0.45,300,0.6662946843853661,4.2968
12,9,0.45,300,0.6661242524916775,4.361
12,10,0.45,300,0.6799142857142676,4.5537
12,11,0.45,300,0.6713415282391842,4.582
12,12,0.45,300,0.701563455149481,4.8632
13,1,0.45,300,1.0452794019933553,8.497
13,2,0.45,300,0.7293425249169209,6.1748
13,3,0.45,300,0.6750671096345323,3.6422
13,4,0.45,300,0.6562943521594544,4.0238
13,5,0.45,300,0.6604946843853698,3.7637
13,6,0.45,300,0.651754485049819,4.2555
13,7,0.45,300,0.6518531561461675,3.868
13,8,0.45,300,0.6535308970099539,4.3376
13,9,0.45,300,0.6633611295680918,4.3642
13,10,0.45,300,0.6601710963455015,4.4281
13,11,0.45,300,0.6562990033222436,4.0176
13,12,0.45,300,0.6709382059800517,4.695
13,13,0.45,300,0.6859385382059607,4.5619
14,1,0.45,300,1.0418438538205983,8.4896
14,2,0.45,300,0.7289372093022981,6.1405
14,3,0.45,300,0.6707727574750653,3.496
14,4,0.45,300,0.6535820598006519,3.761
14,5,0.45,300,0.6573112956810473,3.7205
14,6,0.45,300,0.6462714285714148,3.9144
14,7,0.45,300,0.651210963455134,4.0345
14,8,0.45,300,0.6555401993355329,4.0967
14,9,0.45,300,0.6490415282391891,4.1555
14,10,0.45,300,0.6543598006644372,4.1229
14,11,0.45,300,0.6465136212624438,3.9539
14,12,0.45,300,0.6619235880398533,4.3167
14,13,0.45,300,0.6448328903654363,3.8297
14,14,0.45,300,0.6841850498338695,4.555
15,1,0.45,300,1.0418461794019906,8.5509
15,2,0.45,300,0.7119750830564555,5.9499
15,3,0.45,300,0.6663877076411787,3.3845
15,4,0.45,300,0.642481395348826,3.7429
15,5,0.45,300,0.6479245847175955,3.5728
15,6,0.45,300,0.6344056478405216,3.8822
15,7,0.45,300,0.6462099667773951,3.9277
15,8,0.45,300,0.6363345514950063,3.9142
15,9,0.45,300,0.6461544850498206,4.0355
15,10,0.45,300,0.6371574750830468,3.9681
15,11,0.45,300,0.6513817275747377,4.2834
15,12,0.45,300,0.6501817275747402,4.3119
15,13,0.45,300,0.6574737541528096,4.3337
15,14,0.45,300,0.6426936877076321,4.0285
15,15,0.45,300,0.6650840531561302,4.2329
16,1,0.45,300,1.044254485049831,8.554
16,2,0.45,300,0.7104604651162602,5.8772
16,3,0.45,300,0.6645594684385208,3.3401
16,4,0.45,300,0.6451192691029783,3.7013
16,5,0.45,300,0.651106644518259,3.7412
16,6,0.45,300,0.6355544850498215,3.7361
16,7,0.45,300,0.6402953488371996,3.7998
16,8,0.45,300,0.6369142857142768,3.8594
16,9,0.45,300,0.6348076411959995,3.8783
16,10,0.45,300,0.639103654485039,3.8813
16,11,0.45,300,0.6415036544850373,4.1505
16,12,0.45,300,0.6478833887043066,4.1601
16,13,0.45,300,0.6500372093023151,4.3751
16,14,0.45,300,0.6412671096345444,3.8463
16,15,0.45,300,0.6560295681063,4.5047
16,16,0.45,300,0.6750166112956636,4.6008
17,1,0.45,300,1.0449122923588,8.6419
17,2,0.45,300,0.7007139534883526,5.8528
17,3,0.45,300,0.6605890365448328,3.1165
17,4,0.45,300,0.6361305647840404,3.6911
17,5,0.45,300,0.6445747508305563,3.5361
17,6,0.45,300,0.6210976744185973,3.5873
17,7,0.45,300,0.6330740863787281,3.5576
17,8,0.45,300,0.6267946843853738,3.758
17,9,0.45,300,0.6278102990033136,3.6527
17,10,0.45,300,0.6215611295681017,3.6703
17,11,0.45,300,0.6363189368770665,3.9938
17,12,0.45,300,0.6262136212624508,3.8889
17,13,0.45,300,0.6407046511627795,4.1445
17,14,0.45,300,0.6288215946843758,3.7858
17,15,0.45,300,0.647725913621248,4.288
17,16,0.45,300,0.6396325581395219,4.1549
17,17,0.45,300,0.6655943521594534,4.4627
18,1,0.45,300,1.0439694352159503,8.6367
18,2,0.45,300,0.6975491694351961,5.6973
18,3,0.45,300,0.6595541528239057,3.1455
18,4,0.45,300,0.638917275747495,3.6443
18,5,0.45,300,0.6398219269102862,3.4673
18,6,0.45,300,0.6247182724252444,3.6072
18,7,0.45,300,0.6291574750830471,3.5172
18,8,0.45,300,0.6236531561461713,3.5614
18,9,0.45,300,0.6243654485049763,3.6193
18,10,0.45,300,0.6230405315614526,3.557
18,11,0.45,300,0.6294880398671022,3.8818
18,12,0.45,300,0.6314192691029774,3.878
18,13,0.45,300,0.6324970099667663,4.011
18,14,0.45,300,0.6256604651162698,3.5901
18,15,0.45,300,0.6416548172757366,4.2826
18,16,0.45,300,0.6414930232558027,4.0654
18,17,0.45,300,0.6355186046511537,4.0495
18,18,0.45,300,0.6624186046511475,4.4659
19,1,0.45,300,1.0486916943521574,8.7505
19,2,0.45,300,0.6870046511627729,5.6359
19,3,0.45,300,0.6588518272425081,3.0672
19,4,0.45,300,0.6277970099667708,3.5585
19,5,0.45,300,0.635321926910289,3.3278
19,6,0.45,300,0.6221378737541446,3.775
19,7,0.45,300,0.6218767441860388,3.396
19,8,0.45,300,0.6128598006644446,3.4638
19,9,0.45,300,0.6181634551494952,3.4279
19,10,0.45,300,0.6107790697674372,3.4368
19,11,0.45,300,0.6240262458471655,3.7659
19,12,0.45,300,0.6167345514950129,3.664
19,13,0.45,300,0.6289647840531448,3.9142
19,14,0.45,300,0.6107495016611247,3.3668
19,15,0.45,300,0.6349588039867015,4.0919
19,16,0.45,300,0.6295657807308888,4.0211
19,17,0.45,300,0.6330707641195923,3.9345
19,18,0.45,300,0.631073421926901,4.0117
19,19,0.45,300,0.6586418604651022,4.515
20,1,0.45,300,1.049949501661132,8.7803
20,2,0.45,300,0.6876043189368599,5.5817
20,3,0.45,300,0.6542069767441718,2.9778
20,4,0.45,300,0.6278817275747418,3.5429
20,5,0.45,300,0.6334823920265663,3.3461
20,6,0.45,300,0.6213142857142788,3.6317
20,7,0.45,300,0.6195269102989961,3.3448
20,8,0.45,300,0.6165531561461731,3.4877
20,9,0.45,300,0.6114368770764061,3.3217
20,10,0.45,300,0.6112345514950108,3.3848
20,11,0.45,300,0.6198508305647769,3.695
20,12,0.45,300,0.6155308970099591,3.5744
20,13,0.45,300,0.6204152823920195,3.7865
20,14,0.45,300,0.6129063122923519,3.4249
20,15,0.45,300,0.6244787375415192,3.9807
20,16,0.45,300,0.6260677740863704,3.8749
20,17,0.45,300,0.6258182724252414,3.9564
20,18,0.45,300,0.6316149501661045,3.9845
20,19,0.45,300,0.6341388704318829,4.1999
20,20,0.45,300,0.6325305647840443,3.6857
21,1,0.45,300,1.0496511627906941,8.8087
21,2,0.45,300,0.677267109634535,5.4714
21,3,0.45,300,0.6539352159468305,2.9039
21,4,0.45,300,0.6247916943521513,3.6173
21,5,0.45,300,0.633913953488361,3.4326
21,6,0.45,300,0.6128501661129518,3.5618
21,7,0.45,300,0.6249086378737461,3.6526
21,8,0.45,300,0.6161245847175989,3.8085
21,9,0.45,300,0.6099242524916918,3.3179
21,10,0.45,300,0.6183588039867021,3.9406
21,11,0.45,300,0.6137372093023211,3.5141
21,12,0.45,300,0.6079930232558083,3.4969
21,13,0.45,300,0.6170940199335493,3.6897
21,14,0.45,300,0.62187142857142,4.1474
21,15,0.45,300,0.6226588039867017,3.9152
21,16,0.45,300,0.6156252491694271,3.7479
21,17,0.45,300,0.6198451827242458,3.7619
21,18,0.45,300,0.622925581395339,3.9715
21,19,0.45,300,0.6328843853820497,4.1558
21,20,0.45,300,0.635149169435208,4.455
21,21,0.45,300,0.6344019933554704,3.9334
22,1,0.45,300,1.0494302325581393,8.8471
22,2,0.45,300,0.6760584717607778,5.4192
22,3,0.45,300,0.6527843853820468,2.9404
22,4,0.45,300,0.6247906976744111,3.5123
22,5,0.45,300,0.6323996677740751,3.3658
22,6,0.45,300,0.6134863787375352,3.4465
22,7,0.45,300,0.6211139534883623,3.5693
22,8,0.45,300,0.6168548172757404,3.711
22,9,0.45,300,0.6188421926910211,3.7904
22,10,0.45,300,0.6184382059800604,3.8305
22,11,0.45,300,0.6079564784053119,3.4155
22,12,0.45,300,0.6054159468438496,3.3162
22,13,0.45,300,0.6113073089700947,3.6005
22,14,0.45,300,0.6228196013288952,4.0491
22,15,0.45,300,0.6145096345514908,3.7636
22,16,0.45,300,0.6160029900332166,3.6822
22,17,0.45,300,0.6122993355481647,3.6185
22,18,0.45,300,0.6221239202657757,3.8363
22,19,0.45,300,0.6257986710963371,4.1034
22,20,0.45,300,0.6395534883720817,4.4025
22,21,0.45,300,0.6103232558139466,3.3891
22,22,0.45,300,0.6451511627906868,4.3412
23,1,0.45,300,1.0539059800664472,8.9231
23,2,0.45,300,0.671925913621249,5.3873
23,3,0.45,300,0.6510674418604524,2.7818
23,4,0.45,300,0.6164063122923535,3.4701
23,5,0.45,300,0.6274006644518193,3.1951
23,6,0.45,300,0.6023667774086345,3.3236
23,7,0.45,300,0.616644518272417,3.4093
23,8,0.45,300,0.6080684385382001,3.6308
23,9,0.45,300,0.614002990033216,3.6445
23,10,0.45,300,0.6084063122923551,3.7
23,11,0.45,300,0.6065607973421887,3.3139
23,12,0.45,300,0.596699335548168,3.1707
23,13,0.45,300,0.6061986710963432,3.4149
23,14,0.45,300,0.6132378737541475,3.975
23,15,0.45,300,0.6110056478405269,3.6472
23,16,0.45,300,0.6039671096345469,3.4824
23,17,0.45,300,0.6101465116278996,3.5626
23,18,0.45,300,0.6073627906976683,3.6295
23,19,0.45,300,0.6202830564784008,3.9518
23,20,0.45,300,0.6295817275747422,4.3753
23,21,0.45,300,0.6111245847176017,3.431
23,22,0.45,300,0.6196820598006573,3.9671
23,23,0.45,300,0.6179212624584653,3.4671
24,1,0.45,300,1.0594850498338901,9.0216
24,2,0.45,300,0.6680196013288919,5.2971
24,3,0.45,300,0.6500514950165954,2.8263
24,4,0.45,300,0.617212956810625,3.468
24,5,0.45,300,0.624100332225907,3.1528
24,6,0.45,300,0.6051797342192633,3.3544
24,7,0.45,300,0.6145242524916879,3.3406
24,8,0.45,300,0.6080056478405264,3.5325
24,9,0.45,300,0.6112877076411891,3.5981
24,10,0.45,300,0.6087641196013226,3.6308
24,11,0.45,300,0.6002794019933548,3.2082
24,12,0.45,300,0.5971156146179354,3.2256
24,13,0.45,300,0.6016086378737507,3.3336
24,14,0.45,300,0.6160475083056436,3.9093
24,15,0.45,300,0.6050358803986668,3.5918
24,16,0.45,300,0.6031368770764081,3.4295
24,17,0.45,300,0.6034521594684336,3.4107
24,18,0.45,300,0.6099159468438473,3.6288
24,19,0.45,300,0.6137903654485014,3.8786
24,20,0.45,300,0.6273023255813868,4.2632
24,21,0.45,300,0.6054810631229192,3.3922
24,22,0.45,300,0.6243661129568033,4.0194
24,23,0.45,300,0.597757142857139,2.9108
24,24,0.45,300,0.6338448504983298,4.1437
25,1,0.45,300,1.0626936877076374,9.0975
25,2,0.45,300,0.6615186046511505,5.2102
25,3,0.45,300,0.6498305647840418,2.8296
25,4,0.45,300,0.6161538205979987,3.5368
25,5,0.45,300,0.622312956810623,3.0753
25,6,0.45,300,0.6067910299003275,3.595
25,7,0.45,300,0.6115272425249102,3.1956
25,8,0.45,300,0.6012043189368722,3.4143
25,9,0.45,300,0.6079259136212556,3.4652
25,10,0.45,300,0.6006916943521533,3.5525
25,11,0.45,300,0.597652823920264,3.1737
25,12,0.45,300,0.6099757475082979,3.9399
25,13,0.45,300,0.59802325581395,3.208
25,14,0.45,300,0.6064019933554783,3.8007
25,15,0.45,300,0.6012823920265722,3.4436
25,16,0.45,300,0.5958644518272384,3.308
25,17,0.45,300,0.5985458471760781,3.2755
25,18,0.45,300,0.5995677740863774,3.4443
25,19,0.45,300,0.6108634551494946,3.8183
25,20,0.45,300,0.6163375415282325,4.1696
25,21,0.45,300,0.6014883720930191,3.1935
25,22,0.45,300,0.6135970099667716,3.9584
25,23,0.45,300,0.6365757475082966,4.5992
25,24,0.45,300,0.6099139534883656,3.766
25,25,0.45,300,0.610815946843845,3.386
26,1,0.45,300,1.0628508305647821,9.1231
26,2,0.45,300,0.6609564784053026,5.1609
26,3,0.45,300,0.6475305647840403,2.7243
26,4,0.45,300,0.6151906976744147,3.4418
26,5,0.45,300,0.625881727574744,3.3187
26,6,0.45,300,0.6056398671096298,3.4787
26,7,0.45,300,0.6073186046511542,3.1215
26,8,0.45,300,0.6017551495016606,3.325
26,9,0.45,300,0.6040946843853789,3.3531
26,10,0.45,300,0.6002308970099635,3.424
26,11,0.45,300,0.6100468438538142,3.8458
26,12,0.45,300,0.6080880398671047,3.8596
26,13,0.45,300,0.594725581395346,3.1
26,14,0.45,300,0.6061116279069718,3.7157
26,15,0.45,300,0.595936212624581,3.325
26,16,0.45,300,0.5951159468438492,3.1505
26,17,0.45,300,0.5937478405315612,3.171
26,18,0.45,300,0.5982312292358747,3.3422
26,19,0.45,300,0.6046833887043168,3.6378
26,20,0.45,300,0.6202654485049748,4.1291
26,21,0.45,300,0.5932159468438499,2.9749
26,22,0.45,300,0.6128528239202616,3.8466
26,23,0.45,300,0.6300860465116181,4.536
26,24,0.45,300,0.6142916943521514,3.8229
26,25,0.45,300,0.6324059800664348,4.6127
26,26,0.45,300,0.6320883720930122,4.2402
27,1,0.45,300,1.0660139534883728,9.1952
27,2,0.45,300,0.6569096345514838,5.1136
27,3,0.45,300,0.6466322259136069,2.6634
27,4,0.45,300,0.6078687707641138,3.4078
27,5,0.45,300,0.622031561461785,3.1745
27,6,0.45,300,0.5989843853820574,3.3809
27,7,0.45,300,0.6049019933554771,3.087
27,8,0.45,300,0.5940229235880369,3.2442
27,9,0.45,300,0.6005617940199307,3.2613
27,10,0.45,300,0.5945362126245819,3.322
27,11,0.45,300,0.6083554817275735,3.7636
27,12,0.45,300,0.6013019933554777,3.7574
27,13,0.45,300,0.5897548172757445,3.0706
27,14,0.45,300,0.5964584717607931,3.584
27,15,0.45,300,0.5941647840531562,3.2611
27,16,0.45,300,0.5878352159468437,3.0483
27,17,0.45,300,0.5908757475083057,3.0526
27,18,0.45,300,0.5912302325581371,3.2251
27,19,0.45,300,0.6012823920265731,3.5634
27,20,0.45,300,0.6088139534883704,3.9959
27,21,0.45,300,0.5928504983388667,3.0812
27,22,0.45,300,0.6023348837209245,3.6891
27,23,0.45,300,0.6270863787375323,4.4572
27,24,0.45,300,0.6059588039867034,3.7428
27,25,0.45,300,0.6337621262458369,4.6193
27,26,0.45,300,0.6097544850498268,3.8767
27,27,0.45,300,0.6081993355481677,3.4244
28,1,0.45,300,1.070847176079738,9.3125
28,2,0.45,300,0.653667774086366,5.0657
28,3,0.45,300,0.649143521594672,2.7607
28,4,0.45,300,0.6082312292358724,3.3933
28,5,0.45,300,0.6202538205979993,3.0744
28,6,0.45,300,0.599648172757471,3.2824
28,7,0.45,300,0.6121245847176005,3.4935
28,8,0.45,300,0.5931006644518255,3.215
28,9,0.45,300,0.5975239202657793,3.144
28,10,0.45,300,0.5927883720930222,3.2048
28,11,0.45,300,0.6036790697674367,3.6738
28,12,0.45,300,0.600394684385378,3.6796
28,13,0.45,300,0.6086259136212582,3.9514
28,14,0.45,300,0.5978162790697623,3.5308
28,15,0.45,300,0.5906471760797304,3.0898
28,16,0.45,300,0.5878245847176067,3.0754
28,17,0.45,300,0.5864252491694298,3.0113
28,18,0.45,300,0.5907106312292323,3.0957
28,19,0.45,300,0.597453156146176,3.4901
28,20,0.45,300,0.6084923588039801,3.924
28,21,0.45,300,0.6204724252491595,4.4226
28,22,0.45,300,0.6025451827242478,3.6567
28,23,0.45,300,0.6186800664451739,4.3594
28,24,0.45,300,0.6045368770764062,3.6269
28,25,0.45,300,0.6277056478405252,4.5628
28,26,0.45,300,0.6137863787375356,3.9628
28,27,0.45,300,0.5907189368770721,2.8163
28,28,0.45,300,0.6373750830564658,4.5213
29,1,0.45,300,1.0648292358803986,9.2565
29,2,0.45,300,0.6512524916943443,5.0319
29,3,0.45,300,0.645539534883709,2.6065
29,4,0.45,300,0.6082584717607913,3.4885
29,5,0.45,300,0.6174471760797248,2.9405
29,6,0.45,300,0.5927710963455144,3.2006
29,7,0.45,300,0.608922259136208,3.3666
29,8,0.45,300,0.6001714285714246,3.6457
29,9,0.45,300,0.5953229235880378,3.0362
29,10,0.45,300,0.5885495016611301,3.1165
29,11,0.45,300,0.6007235880398635,3.5734
29,12,0.45,300,0.5948215946843868,3.5756
29,13,0.45,300,0.6053986710963388,3.8622
29,14,0.45,300,0.5912534883720915,3.4303
29,15,0.45,300,0.5869421926910281,3.0008
29,16,0.45,300,0.6070372093023203,4.1191
29,17,0.45,300,0.6126471760797254,4.1904
29,18,0.45,300,0.5823478405315622,2.9528
29,19,0.45,300,0.5931465116279055,3.3331
29,20,0.45,300,0.6016598006644459,3.8501
29,21,0.45,300,0.6180617940199273,4.372
29,22,0.45,300,0.5954581395348817,3.5013
29,23,0.45,300,0.6180292358803905,4.3116
29,24,0.45,300,0.5960687707641157,3.478
29,25,0.45,300,0.6246245847176,4.4757
29,26,0.45,300,0.6043421926910234,3.8495
29,27,0.45,300,0.5914827242524857,2.9806
29,28,0.45,300,0.6157219269102928,4.26
29,29,0.45,300,0.6143750830564699,3.8956
30,1,0.45,300,1.0694259136212636,9.3503
30,2,0.45,300,0.6496222591361991,4.9828
30,3,0.45,300,0.6447348837209181,2.63
30,4,0.45,300,0.6070853820597957,3.3869
30,5,0.45,300,0.6148136212624513,2.947
30,6,0.45,300,0.5946049833887006,3.209
30,7,0.45,300,0.6063657807308931,3.2733
30,8,0.45,300,0.6000302325581328,3.5577
30,9,0.45,300,0.5927358803986673,3.0311
30,10,0.45,300,0.5886006644518278,3.1234
30,11,0.45,300,0.598436544850498,3.4976
30,12,0.45,300,0.5946073089700987,3.4947
30,13,0.45,300,0.6020481727574696,3.7621
30,14,0.45,300,0.5901534883720904,3.3083
30,15,0.45,300,0.5844495016611282,2.9902
30,16,0.45,300,0.6076631229235842,4.0963
30,17,0.45,300,0.6097315614617863,4.1269
30,18,0.45,300,0.5855305647840506,3.0077
30,19,0.45,300,0.589118936877074,3.2431
30,20,0.45,300,0.6016754152823874,3.7662
30,21,0.45,300,0.6133780730896973,4.2886
30,22,0.45,300,0.5950112956810595,3.4361
30,23,0.45,300,0.6120345514950081,4.2402
30,24,0.45,300,0.596667109634547,3.4574
30,25,0.45,300,0.6175807308970015,4.3874
30,26,0.45,300,0.6049488372092972,3.75
30,27,0.45,300,0.5876495016611258,2.9311
30,28,0.45,300,0.6194953488372028,4.2963
30,29,0.45,300,0.599389700996675,3.5265
30,30,0.45,300,0.5990511627906955,3.1854
