w,s,p,T,avg_age,max_age
1,1,0.3,300,1.6546056478405342,12.7989
2,1,0.3,300,1.4770411960133023,12.2111
2,2,0.3,300,1.5557574750830643,12.5684
3,1,0.3,300,1.5222219269103103,12.4385
3,2,0.3,300,1.328323920265794,11.7946
3,3,0.3,300,1.432806312292372,12.2466
4,1,0.3,300,1.3858800664451945,11.7463
4,2,0.3,300,1.1924511627907082,10.6735
4,3,0.3,300,1.2591584717608093,11.5146
4,4,0.3,300,1.3516720930232669,11.8924
5,1,0.3,300,1.4304006644518341,12.2107
5,2,0.3,300,1.225005315614627,11.4119
5,3,0.3,300,1.005658471760783,9.6578
5,4,0.3,300,1.1577800664451938,11.0625
5,5,0.3,300,1.2423847176079832,11.4083
6,1,0.3,300,1.3372833887043312,11.4809
6,2,0.3,300,1.1104016611295662,10.4889
6,3,0.3,300,1.0084897009966667,9.2476
6,4,0.3,300,0.9950372093023161,9.3094
6,5,0.3,300,1.1126428571428568,10.7004
6,6,0.3,300,1.1855269102990063,11.1512
7,1,0.3,300,1.3701794019933624,11.9112
7,2,0.3,300,1.0486365448504866,9.9539
7,3,0.3,300,0.9652342192690901,9.4434
7,4,0.3,300,0.8905694352159282,7.943
7,5,0.3,300,0.9335857142856996,8.7408
7,6,0.3,300,1.0425601328903575,10.3427
7,7,0.3,300,1.113620598006648,10.7999
8,1,0.3,300,1.3064740863787476,11.3668
8,2,0.3,300,1.0639026578073056,10.4223
8,3,0.3,300,0.8931903654484832,8.5145
8,4,0.3,300,0.8772710963454893,7.8843
8,5,0.3,300,0.8717558139534666,7.2121
8,6,0.3,300,0.9115601328903463,8.643
8,7,0.3,300,0.9907435215946705,9.9119
8,8,0.3,300,1.0549043189368745,10.4105
9,1,0.3,300,1.3258754152824068,11.6877
9,2,0.3,300,0.9872398671096203,9.6729
9,3,0.3,300,0.8465794019933329,7.577
9,4,0.3,300,0.8744006644518049,8.3125
9,5,0.3,300,0.8119259136212377,6.2868
9,6,0.3,300,0.8457358803986477,7.1991
9,7,0.3,300,0.8728780730896817,7.9419
9,8,0.3,300,0.94424784053155,9.445
9,9,0.3,300,0.999538870431884,9.8213
10,1,0.3,300,1.2657837209302438,11.0695
10,2,0.3,300,0.9632109634551336,9.3499
10,3,0.3,300,0.8333694352159222,7.3907
10,4,0.3,300,0.8119983388704087,6.8688
10,5,0.3,300,0.8127385382059557,6.8148
10,6,0.3,300,0.8083747508305389,6.3554
10,7,0.3,300,0.8263767441860207,6.9608
10,8,0.3,300,0.8421405315614464,7.5208
10,9,0.3,300,0.9082926910298865,8.9841
10,10,0.3,300,0.9592282392026409,9.3594
11,1,0.3,300,1.286178737541539,11.4582
11,2,0.3,300,0.9616019933554675,9.6323
11,3,0.3,300,0.8029700996677516,6.9856
11,4,0.3,300,0.7650518272425024,5.9891
11,5,0.3,300,0.7905112956810402,6.1502
11,6,0.3,300,0.7579308970099431,5.7541
11,7,0.3,300,0.7816584717607741,6.0103
11,8,0.3,300,0.789468106312269,6.4215
11,9,0.3,300,0.8073348837209059,6.9821
11,10,0.3,300,0.8797338870431729,8.4928
11,11,0.3,300,0.9108272425249019,8.552
12,1,0.3,300,1.2517920265780853,11.0472
12,2,0.3,300,0.9235318936876945,9.0338
12,3,0.3,300,0.7868192691029684,6.6167
12,4,0.3,300,0.7648451827242279,5.9418
12,5,0.3,300,0.7632720930232324,5.7086
12,6,0.3,300,0.7588451827242291,5.9149
12,7,0.3,300,0.7630956810631001,5.8047
12,8,0.3,300,0.774776744186025,6.077
12,9,0.3,300,0.7803385382059539,6.3012
12,10,0.3,300,0.8171830564783821,7.0888
12,11,0.3,300,0.8420471760797147,7.7627
12,12,0.3,300,0.8833817275747279,8.0884
13,1,0.3,300,1.2657887043189546,11.3487
13,2,0.3,300,0.9008289036544677,8.8568
13,3,0.3,300,0.7636269102989788,5.9886
13,4,0.3,300,0.7493770764119355,5.8054
13,5,0.3,300,0.7402395348837,5.1514
13,6,0.3,300,0.7538803986710755,5.9775
13,7,0.3,300,0.7364305647840319,5.2656
13,8,0.3,300,0.7596923588039647,6.0332
13,9,0.3,300,0.7690053156145905,6.1146
13,10,0.3,300,0.7745767441860207,6.2547
13,11,0.3,300,0.7748870431893482,6.2214
13,12,0.3,300,0.8340079734219071,7.652
13,13,0.3,300,0.8545003322258932,7.4867
14,1,0.3,300,1.2431604651162937,11.0955
14,2,0.3,300,0.9023159468438354,8.9833
14,3,0.3,300,0.7519401993355282,5.7286
14,4,0.3,300,0.7362338870431662,5.375
14,5,0.3,300,0.7290980066444949,4.7532
14,6,0.3,300,0.7235398671096129,5.2535
14,7,0.3,300,0.737548172757448,5.5146
14,8,0.3,300,0.7373681063122696,5.3917
14,9,0.3,300,0.7483910299003129,5.8841
14,10,0.3,300,0.7481797342192452,5.7183
14,11,0.3,300,0.7457431893687461,5.6128
14,12,0.3,300,0.7805807308969837,6.4916
14,13,0.3,300,0.7874039867109419,6.6417
14,14,0.3,300,0.834086710963434,7.1469
15,1,0.3,300,1.2497342192691094,11.2651
15,2,0.3,300,0.8695156146179206,8.566
15,3,0.3,300,0.7419132890365271,5.5182
15,4,0.3,300,0.7145219269102756,4.9637
15,5,0.3,300,0.7174830564783813,4.7257
15,6,0.3,300,0.7102747508305418,5.013
15,7,0.3,300,0.7241435215946632,5.231
15,8,0.3,300,0.711521594684361,5.1053
15,9,0.3,300,0.7265199335547974,5.3839
