w,s,p,T,avg_age,max_age
1,1,0.35,300,1.41992093023257,11.0961
2,1,0.35,300,1.2981671096345702,10.6259
2,2,0.35,300,1.3469239202658052,10.8411
3,1,0.35,300,1.3223209302325736,10.767
3,2,0.35,300,1.1575049833887094,10.1714
3,3,0.35,300,1.2391295681063208,10.532
4,1,0.35,300,1.2394388704319061,10.3108
4,2,0.35,300,1.060610299003322,9.2748
4,3,0.35,300,1.0975936877076422,9.8669
4,4,0.35,300,1.1732953488372186,10.2546
5,1,0.35,300,1.2650877076412153,10.5961
5,2,0.35,300,1.0731867109634603,9.8399
5,3,0.35,300,0.8879495016611061,7.9807
5,4,0.35,300,1.0089877076411857,9.4532
5,5,0.35,300,1.0818817275747545,9.8433
6,1,0.35,300,1.203323588039889,10.0757
6,2,0.35,300,0.9898508305647776,9.101
6,3,0.35,300,0.9088365448504788,8.0469
6,4,0.35,300,0.8923132890365217,7.8302
6,5,0.35,300,0.9796774086378648,9.1971
6,6,0.35,300,1.0327740863787307,9.5728
7,1,0.35,300,1.2228820598006818,10.397
7,2,0.35,300,0.9461644518272304,8.7392
7,3,0.35,300,0.8607574750830302,7.9051
7,4,0.35,300,0.8079651162790431,6.5578
7,5,0.35,300,0.8386740863787089,7.2533
7,6,0.35,300,0.9131199335547994,8.8103
7,7,0.35,300,0.9735976744185946,9.2292
8,1,0.35,300,1.1880411960133022,10.0266
8,2,0.35,300,0.9441066445182583,8.9115
8,3,0.35,300,0.8101840531561191,7.0375
8,4,0.35,300,0.8050239202657524,6.7622
8,5,0.35,300,0.8059581395348585,6.1241
8,6,0.35,300,0.8170946843853578,7.155
8,7,0.35,300,0.8807641196013108,8.4815
8,8,0.35,300,0.9317401993355324,8.8088
9,1,0.35,300,1.1963860465116418,10.2671
9,2,0.35,300,0.893093687707618,8.4071
9,3,0.35,300,0.777849501661103,6.3243
9,4,0.35,300,0.7931883720929979,6.9582
9,5,0.35,300,0.7580189368770469,5.3945
9,6,0.35,300,0.782042192691,6.159
9,7,0.35,300,0.7916691029900044,6.5782
9,8,0.35,300,0.8427631229235621,7.9376
9,9,0.35,300,0.8850039867109409,8.1227
10,1,0.35,300,1.1679953488372188,9.908
10,2,0.35,300,0.8797641196013081,8.1778
10,3,0.35,300,0.7723591362125962,6.2409
10,4,0.35,300,0.7536438538205721,5.6751
10,5,0.35,300,0.7560674418604357,5.7971
10,6,0.35,300,0.755124252491667,5.5345
10,7,0.35,300,0.7644800664451552,5.9248
10,8,0.35,300,0.7765764119601082,6.3056
10,9,0.35,300,0.8098451827242271,7.3344
10,10,0.35,300,0.8533554817275499,7.5986
11,1,0.35,300,1.1783149501661236,10.1697
11,2,0.35,300,0.8676710963454941,8.3411
11,3,0.35,300,0.7411810631228992,5.5837
11,4,0.35,300,0.716382392026557,4.9582
11,5,0.35,300,0.7400574750830298,5.1919
11,6,0.35,300,0.7075990033222375,4.9691
11,7,0.35,300,0.7349418604650912,5.3109
11,8,0.35,300,0.7311787375415059,5.3937
11,9,0.35,300,0.7449445182724016,5.7969
11,10,0.35,300,0.789119269102969,6.9954
11,11,0.35,300,0.8194853820597789,6.9508
12,1,0.35,300,1.1563156146179583,9.8856
12,2,0.35,300,0.8418102990032971,7.8649
12,3,0.35,300,0.7366096345514722,5.4548
12,4,0.35,300,0.7194289036544622,5.0735
12,5,0.35,300,0.721763787375393,4.9406
12,6,0.35,300,0.716912624584693,5.1554
12,7,0.35,300,0.716621926910275,5.085
12,8,0.35,300,0.7256485049833628,5.33
12,9,0.35,300,0.7297857142856933,5.4221
12,10,0.35,300,0.7518883720929953,5.9161
12,11,0.35,300,0.758689700996652,6.2903
12,12,0.35,300,0.7957531561461559,6.5952
13,1,0.35,300,1.1667906976744373,10.1133
13,2,0.35,300,0.8236548172757248,7.7371
13,3,0.35,300,0.7200787375415036,4.9382
13,4,0.35,300,0.7066568106312048,4.9455
13,5,0.35,300,0.7042106312292168,4.4838
13,6,0.35,300,0.7079508305647655,5.1992
13,7,0.35,300,0.6978524916943339,4.6498
13,8,0.35,300,0.7115478405315383,5.3229
13,9,0.35,300,0.7205016611295486,5.3729
13,10,0.35,300,0.7232448504983159,5.4412
13,11,0.35,300,0.7182591362126043,5.1971
13,12,0.35,300,0.7582621262458267,6.2986
13,13,0.35,300,0.7712156146179192,6.0521
14,1,0.35,300,1.1490485049833983,9.9255
14,2,0.35,300,0.8232265780730662,7.7596
14,3,0.35,300,0.711497009966758,4.6759
14,4,0.35,300,0.6975279069767244,4.5936
14,5,0.35,300,0.6968790697674195,4.2942
14,6,0.35,300,0.6886654485049626,4.6412
14,7,0.35,300,0.69863787375413,4.8596
14,8,0.35,300,0.7021275747508118,4.8411
14,9,0.35,300,0.7018385382059606,5.1516
14,10,0.35,300,0.7064983388704082,4.9856
14,11,0.35,300,0.7002611295680882,4.8384
14,12,0.35,300,0.7241142857142637,5.4663
14,13,0.35,300,0.7178026578072939,5.2783
14,14,0.35,300,0.7639730897009718,5.9481
15,1,0.35,300,1.1565049833887167,10.146
15,2,0.35,300,0.797685382059776,7.4481
15,3,0.35,300,0.7043647840531368,4.5219
15,4,0.35,300,0.6814810631229047,4.328
15,5,0.35,300,0.6856325581395152,4.1801
15,6,0.35,300,0.6753212624584563,4.5102
15,7,0.35,300,0.6891328903654308,4.6499
15,8,0.35,300,0.6788179401993177,4.5754
15,9,0.35,300,0.6910368770763938,4.8041
15,10,0.35,300,0.6871744186046307,4.8257
15,11,0.35,300,0.7063302325581162,5.2279
15,12,0.35,300,0.707834883720912,5.2543
15,13,0.35,300,0.7176657807308734,5.4426
15,14,0.35,300,0.7132166112956609,5.32
15,15,0.35,300,0.7373777408637673,5.4562
16,1,0.35,300,1.1447727574750939,9.9454
16,2,0.35,300,0.7920677740863555,7.3101
16,3,0.35,300,0.6981039867109415,4.3221
16,4,0.35,300,0.6805069767441689,4.2524
16,5,0.35,300,0.6888611295680892,4.3245
16,6,0.35,300,0.6713717607973256,4.2996
16,7,0.35,300,0.6781687707641056,4.4205
16,8,0.35,300,0.6769936877076242,4.507
16,9,0.35,300,0.676597674418588,4.5552
16,10,0.35,300,0.6835717607973256,4.6011
16,11,0.35,300,0.6908461794019718,5.0152
16,12,0.35,300,0.6979787375415079,5.045
16,13,0.35,300,0.7055581395348625,5.3116
16,14,0.35,300,0.6920624584717406,4.7124
16,15,0.35,300,0.7263282392026402,5.7556
16,16,0.35,300,0.7496358803986489,5.8422
17,1,0.35,300,1.1452003322259205,10.0327
17,2,0.35,300,0.7814295681062913,7.2831
17,3,0.35,300,0.6894013289036337,3.9861
17,4,0.35,300,0.6713259136212427,4.1906
17,5,0.35,300,0.6794405315614416,4.0433
17,6,0.35,300,0.6551156146179286,4.1144
17,7,0.35,300,0.6677063122923409,4.1136
17,8,0.35,300,0.6651219269102814,4.3262
17,9,0.35,300,0.6648272425248998,4.2517
17,10,0.35,300,0.6623282392026442,4.2969
17,11,0.35,300,0.679790697674401,4.7265
17,12,0.35,300,0.6712837209302147,4.6502
17,13,0.35,300,0.6896495016611098,5.0237
17,14,0.35,300,0.6757142857142673,4.4725
17,15,0.35,300,0.7046279069767247,5.2935
17,16,0.35,300,0.7060438538205799,5.3199
17,17,0.35,300,0.7358159468438288,5.6116
18,1,0.35,300,1.140408637873765,10.0103
18,2,0.35,300,0.7726358803986494,7.0837
18,3,0.35,300,0.6877099667773907,3.974
18,4,0.35,300,0.6725754152823762,4.0617
18,5,0.35,300,0.6715411960132703,3.9369
18,6,0.35,300,0.6580528239202501,4.1131
18,7,0.35,300,0.6618687707641043,4.0257
18,8,0.35,300,0.6574940199335412,4.0664
18,9,0.35,300,0.6597445182724131,4.1653
18,10,0.35,300,0.6576813953488239,4.0756
18,11,0.35,300,0.6698767441860318,4.559
18,12,0.35,300,0.6716102990033048,4.5291
18,13,0.35,300,0.6784478405315457,4.787
18,14,0.35,300,0.6680920265780554,4.2497
18,15,0.35,300,0.6928312292358617,5.1417
18,16,0.35,300,0.6922418604650965,4.9278
18,17,0.35,300,0.6955119601328738,5.0999
18,18,0.35,300,0.7272166112956607,5.5301
19,1,0.35,300,1.141298338870434,10.0752
19,2,0.35,300,0.7605172757474916,6.9576
19,3,0.35,300,0.6849481727574558,3.8161
19,4,0.35,300,0.6603029900332081,3.9509
19,5,0.35,300,0.6636611295680926,3.7679
