w,s,p,T,avg_age,max_age
1,1,0.4,300,1.4883299003322312,10.0028
2,1,0.4,300,1.4892431893687759,10.0101
2,2,0.4,300,1.4830382059800749,9.9629
3,1,0.4,300,1.4873445182724316,10.0176
3,2,0.4,300,1.3415800664452036,9.587
3,3,0.4,300,1.3898063122923705,9.7329
4,1,0.4,300,1.4868774086378767,10.049
4,2,0.4,300,1.2922325581395668,9.1005
4,3,0.4,300,1.3138109634551716,9.4611
4,4,0.4,300,1.3591491694352384,9.6819
5,1,0.4,300,1.4944109634551601,10.0971
5,2,0.4,300,1.2866239202658123,9.4132
5,3,0.4,300,1.0812604651162903,7.7983
5,4,0.4,300,1.2176953488372353,9.1628
5,5,0.4,300,1.2658142857143133,9.3575
6,1,0.4,300,1.494520930232564,10.1543
6,2,0.4,300,1.2454202657807594,9.0921
6,3,0.4,300,1.1516847176079974,8.1644
6,4,0.4,300,1.1187591362126466,7.8611
6,5,0.4,300,1.1963710963455452,9.0084
6,6,0.4,300,1.2411747508305973,9.3009
7,1,0.4,300,1.50253720930233,10.2745
7,2,0.4,300,1.2201382059800954,9.019
7,3,0.4,300,1.075685382059816,7.917
7,4,0.4,300,1.0312215946843857,6.6213
7,5,0.4,300,1.063176744186049,7.4346
7,6,0.4,300,1.1304239202657995,8.7639
7,7,0.4,300,1.1746697674418882,8.7698
8,1,0.4,300,1.509448837209306,10.3419
8,2,0.4,300,1.2200076411960386,9.0724
8,3,0.4,300,1.0308262458471777,7.2973
8,4,0.4,300,1.0409083056478423,7.1053
8,5,0.4,300,1.037861129568112,6.0794
8,6,0.4,300,1.0425963455149523,7.413
8,7,0.4,300,1.0994564784053336,8.4457
8,8,0.4,300,1.142318272425273,8.3141
9,1,0.4,300,1.5155099667774101,10.5022
9,2,0.4,300,1.1900976744186278,8.9348
9,3,0.4,300,0.9998242524916823,6.7683
9,4,0.4,300,1.031146511627904,7.2622
9,5,0.4,300,0.9898930232558024,5.6062
9,6,0.4,300,1.0173013289036577,6.3174
9,7,0.4,300,1.022055481727579,6.8634
9,8,0.4,300,1.0649863787375475,7.8373
9,9,0.4,300,1.106675747508321,7.7228
10,1,0.4,300,1.5105368770764178,10.4533
10,2,0.4,300,1.182170764119631,8.81
10,3,0.4,300,1.0081192691029823,6.9184
10,4,0.4,300,0.9886003322259006,6.0123
10,5,0.4,300,0.9947225913621119,6.1828
10,6,0.4,300,0.9934843853820537,5.788
10,7,0.4,300,1.0045933554817257,6.1152
10,8,0.4,300,1.0056760797342155,6.5586
10,9,0.4,300,1.03838471760797,7.3858
10,10,0.4,300,1.0761249169435263,7.296
11,1,0.4,300,1.5296262458471819,10.7308
11,2,0.4,300,1.1731255813953714,8.943
11,3,0.4,300,0.9618445182724008,6.1863
11,4,0.4,300,0.9495727574750592,5.263
11,5,0.4,300,0.9715890365448359,5.3355
11,6,0.4,300,0.9402697674418375,5.2545
11,7,0.4,300,0.968266445182706,5.6024
11,8,0.4,300,0.9686229235880223,5.606
11,9,0.4,300,0.9680611295680854,6.0709
11,10,0.4,300,1.0101661129567994,6.9144
11,11,0.4,300,1.0462455149501675,6.7865
12,1,0.4,300,1.5253312292358894,10.7657
12,2,0.4,300,1.164607641196035,8.8062
12,3,0.4,300,0.9650568106312034,6.1891
12,4,0.4,300,0.9627906976743983,5.5703
12,5,0.4,300,0.9625803986710817,5.2428
12,6,0.4,300,0.959556146179385,5.6236
12,7,0.4,300,0.9560129568106078,5.4833
12,8,0.4,300,0.964440863787355,5.7651
12,9,0.4,300,0.9683186046511452,5.7218
12,10,0.4,300,0.9808043189368629,6.1424
12,11,0.4,300,0.9940405315614502,6.5183
12,12,0.4,300,1.0312179401993382,6.6071
13,1,0.4,300,1.5479182724252525,11.061
13,2,0.4,300,1.1523299003322443,8.8167
13,3,0.4,300,0.9438860465115971,5.7144
13,4,0.4,300,0.9494159468438292,5.3988
13,5,0.4,300,0.942229568106286,4.8341
13,6,0.4,300,0.9499847176079574,5.6007
13,7,0.4,300,0.9370435215946562,5.1072
13,8,0.4,300,0.9582976744185852,5.7927
13,9,0.4,300,0.9584265780730695,5.702
13,10,0.4,300,0.9646548172757259,5.7511
13,11,0.4,300,0.9479232558139278,5.5019
13,12,0.4,300,0.985561129568097,6.3894
13,13,0.4,300,1.0050352159468352,6.2012
14,1,0.4,300,1.5485375415282374,11.0592
14,2,0.4,300,1.1524445182724437,8.8051
14,3,0.4,300,0.9372926910298737,5.5159
14,4,0.4,300,0.9380863787375103,4.938
