w,s,p,T,avg_age,max_age
1,1,0.5,1000,0.998872927072931,9.3183
2,1,0.5,1000,0.9982392607392607,9.3027
2,2,0.5,1000,0.9970852147852153,9.2977
3,1,0.5,1000,0.9977659340659389,9.2904
3,2,0.5,1000,0.8670627372627374,8.7835
3,3,0.5,1000,0.9151034965035005,9.0419
4,1,0.5,1000,0.9971725274725297,9.3188
4,2,0.5,1000,0.8531849150849171,8.3207
4,3,0.5,1000,0.852060739260743,8.656
4,4,0.5,1000,0.8892208791208852,8.8824
5,1,0.5,1000,0.9986346653346625,9.3258
5,2,0.5,1000,0.8235839160839183,8.5263
5,3,0.5,1000,0.7257737262737234,6.526
5,4,0.5,1000,0.7720118881118893,8.219
5,5,0.5,1000,0.8169604395604447,8.4704
6,1,0.5,1000,0.9984458541458551,9.3147
6,2,0.5,1000,0.7993584415584429,8.0627
6,3,0.5,1000,0.7603238761238765,7.253
6,4,0.5,1000,0.7448338661338709,6.7749
6,5,0.5,1000,0.768027572427572,8.1212
6,6,0.5,1000,0.8035282717282699,8.5014
7,1,0.5,1000,0.9986494505494465,9.3231
7,2,0.5,1000,0.7674713286713297,7.9442
7,3,0.5,1000,0.7127766233766223,6.6114
7,4,0.5,1000,0.6926722277722288,5.5672
7,5,0.5,1000,0.7042669330669338,6.1259
7,6,0.5,1000,0.717640959040962,7.8559
7,7,0.5,1000,0.7583099900099914,7.9463
8,1,0.5,1000,0.9977719280719315,9.3495
8,2,0.5,1000,0.7671538461538466,7.9193
8,3,0.5,1000,0.6958540459540449,5.7966
8,4,0.5,1000,0.697202297702297,6.1
8,5,0.5,1000,0.7013798201798207,5.2758
8,6,0.5,1000,0.6929393606393606,6.0807
8,7,0.5,1000,0.7030645354645326,7.3456
8,8,0.5,1000,0.7409452547452553,7.3587
9,1,0.5,1000,0.9998276723276717,9.3888
9,2,0.5,1000,0.7380360639360667,7.7355
9,3,0.5,1000,0.6866385614385596,5.4494
9,4,0.5,1000,0.6755821178821163,5.9756
9,5,0.5,1000,0.6742320679320641,4.8104
9,6,0.5,1000,0.6741768231768211,5.453
9,7,0.5,1000,0.6789207792207791,5.5165
9,8,0.5,1000,0.6817774225774211,6.6688
9,9,0.5,1000,0.7158261738261742,6.5665
10,1,0.5,1000,1.0000689310689348,9.4414
10,2,0.5,1000,0.7366417582417599,7.5286
10,3,0.5,1000,0.6838046953046963,5.3783
10,4,0.5,1000,0.6730926073926066,4.7982
10,5,0.5,1000,0.6707239760239722,5.0627
