w,s,p,T,avg_age,max_age
1,1,0.45,300,1.2143255813953875,8.6669
2,1,0.45,300,1.214645847176109,8.6927
2,2,0.45,300,1.2130654485050214,8.6912
3,1,0.45,300,1.2150385382060098,8.7171
3,2,0.45,300,1.076008637873767,8.2176
3,3,0.45,300,1.123401661129588,8.4101
4,1,0.45,300,1.2141455149501963,8.7007
4,2,0.45,300,1.0434970099667846,7.783
4,3,0.45,300,1.0522956810631288,8.0521
4,4,0.45,300,1.0929880398671237,8.2928
5,1,0.45,300,1.2171488372093435,8.7867
5,2,0.45,300,1.0215950166112917,7.9896
5,3,0.45,300,0.8764126245846785,6.2299
5,4,0.45,300,0.9622790697674227,7.7086
5,5,0.45,300,1.0081611295681072,7.9973
6,1,0.45,300,1.216448837209333,8.7564
6,2,0.45,300,0.9906518272425161,7.6419
6,3,0.45,300,0.9245395348836926,6.7982
6,4,0.45,300,0.9036950166112617,6.3875
6,5,0.45,300,0.9537707641195817,7.6373
6,6,0.45,300,0.9917362126245732,7.8228
7,1,0.45,300,1.2228162790697938,8.8535
7,2,0.45,300,0.9600770764119421,7.5192
7,3,0.45,300,0.8663192691029519,6.3187
7,4,0.45,300,0.837075747508265,5.3366
7,5,0.45,300,0.8546215946843482,5.844
7,6,0.45,300,0.8959727574750567,7.2115
7,7,0.45,300,0.9397554817275461,7.2009
8,1,0.45,300,1.2210717607973727,8.8977
8,2,0.45,300,0.9594883720930084,7.5637
8,3,0.45,300,0.8357182724252121,5.6206
8,4,0.45,300,0.8438611295680656,5.7789
8,5,0.45,300,0.8473375415282013,5.0925
8,6,0.45,300,0.8404448504982979,5.8183
8,7,0.45,300,0.8715843853820255,6.7781
8,8,0.45,300,0.9108501661129232,6.6925
9,1,0.45,300,1.2266129568106676,8.9719
9,2,0.45,300,0.9288544850498133,7.3862
9,3,0.45,300,0.8182644518272061,5.2636
9,4,0.45,300,0.8269594684385,5.7567
9,5,0.45,300,0.8117700996677316,4.7168
9,6,0.45,300,0.8261043189368343,5.3081
9,7,0.45,300,0.8254132890365087,5.3762
9,8,0.45,300,0.8425179401992992,6.1538
9,9,0.45,300,0.8835588039866765,6.2463
10,1,0.45,300,1.2289352159468747,8.9966
10,2,0.45,300,0.9247564784052911,7.2602
10,3,0.45,300,0.8177827242524545,5.2337
10,4,0.45,300,0.8086219269102608,4.7687
10,5,0.45,300,0.8108843853820215,4.9751
10,6,0.45,300,0.8083604651162405,4.9234
10,7,0.45,300,0.814196345514913,5.0669
10,8,0.45,300,0.8132956810630857,5.171
10,9,0.45,300,0.824299999999964,5.7488
10,10,0.45,300,0.8624714285713885,5.8957
11,1,0.45,300,1.232449833887071,9.0998
11,2,0.45,300,0.9101036544850245,7.3356
11,3,0.45,300,0.7905448504983016,4.4521
11,4,0.45,300,0.7766747508305266,4.2654
11,5,0.45,300,0.7971551495016184,4.4299
11,6,0.45,300,0.7680923588039522,4.4458
11,7,0.45,300,0.7894548172757131,4.708
11,8,0.45,300,0.7848940199335191,4.6587
11,9,0.45,300,0.7845810631228883,4.6728
11,10,0.45,300,0.8060129568105941,5.4626
11,11,0.45,300,0.8363259136212277,5.4081
12,1,0.45,300,1.2363242524917255,9.2037
12,2,0.45,300,0.8981950166112687,7.0682
12,3,0.45,300,0.7936066445182381,4.5945
12,4,0.45,300,0.7858102990032854,4.4901
12,5,0.45,300,0.789334551494978,4.4122
12,6,0.45,300,0.7816491694351786,4.6538
12,7,0.45,300,0.7811458471760451,4.5917
12,8,0.45,300,0.7830654485049492,4.7493
12,9,0.45,300,0.7868162790697301,4.781
12,10,0.45,300,0.7948435215946481,4.9404
12,11,0.45,300,0.795712956810593,5.1359
12,12,0.45,300,0.8270910299002957,5.3342
13,1,0.45,300,1.2402448504983723,9.3048
13,2,0.45,300,0.8875684385381793,7.0933
13,3,0.45,300,0.7808913621262065,4.1316
13,4,0.45,300,0.772970764119561,4.384
13,5,0.45,300,0.7728186046511248,4.0968
13,6,0.45,300,0.7691159468438173,4.6857
13,7,0.45,300,0.7662840531561103,4.2698
13,8,0.45,300,0.7747073089700631,4.7905
13,9,0.45,300,0.7792847176079376,4.7733
13,10,0.45,300,0.7791564784052823,4.8264
13,11,0.45,300,0.7704940199335191,4.414
13,12,0.45,300,0.7887431893687384,5.1344
13,13,0.45,300,0.8095724252491351,5.0632
14,1,0.45,300,1.2430581395349103,9.3336
14,2,0.45,300,0.8837651162790445,7.0629
14,3,0.45,300,0.7773687707640858,3.9528
14,4,0.45,300,0.7718348837209,4.1139
14,5,0.45,300,0.7728707641195653,4.023
14,6,0.45,300,0.75824518272422,4.2997
14,7,0.45,300,0.765936212624551,4.4037
14,8,0.45,300,0.7729817275747162,4.4338
14,9,0.45,300,0.764259468438504,4.6181
14,10,0.45,300,0.7692199335547867,4.5107
14,11,0.45,300,0.7626342192690694,4.3563
14,12,0.45,300,0.7746196013288693,4.6623
14,13,0.45,300,0.7629754152823586,4.3896
14,14,0.45,300,0.8063475083056105,4.9557
15,1,0.45,300,1.2491345514950423,9.4833
15,2,0.45,300,0.8701059800664177,6.9324
15,3,0.45,300,0.7722574750830243,3.843
15,4,0.45,300,0.7572451827242183,4.005
15,5,0.45,300,0.7603930232557783,3.9582
15,6,0.45,300,0.7533318936876747,4.3086
15,7,0.45,300,0.7625362126245503,4.3321
15,8,0.45,300,0.7493574750830201,4.2795
15,9,0.45,300,0.7611923588039529,4.4421
15,10,0.45,300,0.7515518272424966,4.3725
15,11,0.45,300,0.7684385382059448,4.6765
15,12,0.45,300,0.766548172757441,4.7002
15,13,0.45,300,0.7717156146179053,4.6977
15,14,0.45,300,0.7614362126245523,4.5011
15,15,0.45,300,0.7862860465115925,4.7031
16,1,0.45,300,1.2506986710963737,9.5628
16,2,0.45,300,0.8685900332225596,6.9025
16,3,0.45,300,0.7711093023255478,3.7823
16,4,0.45,300,0.7595544850497967,4.0149
16,5,0.45,300,0.7657408637873422,4.082
16,6,0.45,300,0.7504106312292066,4.1742
16,7,0.45,300,0.7555083056478088,4.1929
16,8,0.45,300,0.7525893687707333,4.2676
16,9,0.45,300,0.7511684385381777,4.302
16,10,0.45,300,0.753945182724218,4.2879
16,11,0.45,300,0.7557627906976444,4.5356
16,12,0.45,300,0.7616863787375088,4.5558
16,13,0.45,300,0.7674375415282081,4.7393
16,14,0.45,300,0.7536883720929883,4.2337
16,15,0.45,300,0.7695720930232203,4.8735
16,16,0.45,300,0.7967800664451468,5.0319
17,1,0.45,300,1.2594671096345793,9.6863
17,2,0.45,300,0.8602883720929906,6.8877
17,3,0.45,300,0.7624504983388375,3.4843
