w,s,p,T,avg_age,max_age
31,1,0.5,300,1.048173056478415,9.03135
31,2,0.5,300,0.6275381063122715,4.53563
31,3,0.5,300,0.6410896345514624,2.53757
31,4,0.5,300,0.5930449169435131,3.27009
31,5,0.5,300,0.6120129235880051,3.00221
31,6,0.5,300,0.5885199667773879,3.35556
31,7,0.5,300,0.5961994684385196,3.02026
31,8,0.5,300,0.584438903654467,3.32971
31,9,0.5,300,0.5947987043189217,3.40705
31,10,0.5,300,0.5874080730896843,3.5367
31,11,0.5,300,0.586589501661104,3.21641
31,12,0.5,300,0.5797553820597889,3.23625
31,13,0.5,300,0.5895307641195813,3.48119
31,14,0.5,300,0.5760094352159324,3.0718
31,15,0.5,300,0.5945777740863678,3.76272
31,16,0.5,300,0.5895252823920105,3.72087
31,17,0.5,300,0.5941553156145969,3.76979
31,18,0.5,300,0.5946825913620962,3.91735
31,19,0.5,300,0.5783930564783855,3.04204
31,20,0.5,300,0.5834003986710862,3.4398
31,21,0.5,300,0.5975478737541343,3.90531
31,22,0.5,300,0.5782784385381851,3.15715
31,23,0.5,300,0.596808504983364,3.85901
31,24,0.5,300,0.5778114285714139,3.10585
31,25,0.5,300,0.6022849833886814,4.02074
31,26,0.5,300,0.5843780398670914,3.40238
31,27,0.5,300,0.612769534883685,4.3156
31,28,0.5,300,0.5973806644518078,3.91492
31,29,0.5,300,0.5900516611295485,3.39034
31,30,0.5,300,0.6118072757474798,4.38458
31,31,0.5,300,0.6131899999999646,4.1653
32,1,0.5,300,1.0489139202657882,9.06446
32,2,0.5,300,0.6277180730896721,4.51507
32,3,0.5,300,0.6396433222591048,2.45894
32,4,0.5,300,0.5935821262458142,3.2629
32,5,0.5,300,0.6100536212624372,2.93152
32,6,0.5,300,0.5884193687707365,3.28432
32,7,0.5,300,0.5943700996677539,2.93064
32,8,0.5,300,0.5850448837209113,3.26225
32,9,0.5,300,0.5921222591361958,3.32886
32,10,0.5,300,0.587285016611273,3.46196
32,11,0.5,300,0.584452259136197,3.14675
32,12,0.5,300,0.5798105980066248,3.16278
32,13,0.5,300,0.5867453156146061,3.40321
32,14,0.5,300,0.576713986710955,2.99018
32,15,0.5,300,0.5915033554817106,3.70074
32,16,0.5,300,0.5896836544850294,3.65669
32,17,0.5,300,0.5907709966777209,3.70132
32,18,0.5,300,0.5952036544850305,3.87039
32,19,0.5,300,0.5742894352159265,2.88666
32,20,0.5,300,0.5843879734219116,3.39824
32,21,0.5,300,0.5930746179401807,3.83235
32,22,0.5,300,0.5786964451827098,3.07807
32,23,0.5,300,0.5927725581395163,3.80133
32,24,0.5,300,0.5791594352159254,3.08002
32,25,0.5,300,0.5967004983388434,3.93102
32,26,0.5,300,0.5868643189368581,3.39287
32,27,0.5,300,0.6066177408637651,4.25422
32,28,0.5,300,0.5978591694351914,3.84297
32,29,0.5,300,0.5828527242524753,3.28026
32,30,0.5,300,0.616925448504958,4.39628
32,31,0.5,300,0.5989003654484802,3.96824
32,32,0.5,300,0.6000897342192493,3.71611
33,1,0.5,300,1.0551545514950162,9.1885
33,2,0.5,300,0.6233061794019609,4.45272
33,3,0.5,300,0.6385897009966489,2.39786
33,4,0.5,300,0.5928104318936762,3.34283
33,5,0.5,300,0.6082083388704086,2.78101
33,6,0.5,300,0.5834538205979808,3.20139
33,7,0.5,300,0.5921535215946623,2.82046
33,8,0.5,300,0.5795204318936663,3.16274
33,9,0.5,300,0.5903377076411722,3.23975
33,10,0.5,300,0.5826161461793781,3.39673
33,11,0.5,300,0.5818267441860286,3.04024
33,12,0.5,300,0.5746637541528113,3.07068
33,13,0.5,300,0.5844717940199187,3.32258
33,14,0.5,300,0.5709177076411839,2.87297
33,15,0.5,300,0.5890655149501514,3.63491
33,16,0.5,300,0.5838794684385263,3.57695
33,17,0.5,300,0.5887106312292097,3.63504
33,18,0.5,300,0.5894499999999694,3.8012
33,19,0.5,300,0.5726473089700828,2.8133
33,20,0.5,300,0.5781929235880221,3.2857
33,21,0.5,300,0.5923319269102832,3.79869
33,22,0.5,300,0.5722362790697578,2.96039
33,23,0.5,300,0.5909328903654264,3.73891
33,24,0.5,300,0.5726426910298829,2.94979
33,25,0.5,300,0.5957244186046311,3.88986
33,26,0.5,300,0.5782299335548027,3.22812
33,27,0.5,300,0.6070237873753915,4.2394
33,28,0.5,300,0.5907962790697473,3.75935
33,29,0.5,300,0.582255813953465,3.2064
33,30,0.5,300,0.60905215946842,4.36606
33,31,0.5,300,0.6016656478405126,3.9927
33,32,0.5,300,0.583660797342177,3.3964
33,33,0.5,300,0.5852418936876971,3.13744
34,1,0.5,300,1.0562778073089811,9.21814
34,2,0.5,300,0.6231030897009654,4.42356
34,3,0.5,300,0.6396730897009674,2.53902
34,4,0.5,300,0.5931750498338653,3.26509
34,5,0.5,300,0.6063691029900031,2.71376
34,6,0.5,300,0.583231827242501,3.11039
34,7,0.5,300,0.5900592691029688,2.82165
34,8,0.5,300,0.579989401993338,3.07253
34,9,0.5,300,0.588097674418588,3.16945
34,10,0.5,300,0.5820638870431704,3.32256
34,11,0.5,300,0.5790742524916814,2.93329
34,12,0.5,300,0.5747215614617799,2.97137
34,13,0.5,300,0.5814549501660925,3.24922
34,14,0.5,300,0.5710560465116119,2.87206
34,15,0.5,300,0.5866751495016471,3.56507
34,16,0.5,300,0.5845462126245681,3.52228
34,17,0.5,300,0.5853720598006403,3.55472
34,18,0.5,300,0.589381727574731,3.74358
34,19,0.5,300,0.5693646511627772,2.77322
34,20,0.5,300,0.5784660797342052,3.22566
34,21,0.5,300,0.5884364784052944,3.72232
34,22,0.5,300,0.5728624252491441,2.89032
34,23,0.5,300,0.5867064784052927,3.66045
34,24,0.5,300,0.5732463122923462,2.8592
34,25,0.5,300,0.5913843189368501,3.83444
34,26,0.5,300,0.5797587043189236,3.20435
34,27,0.5,300,0.6009135548172547,4.16161
34,28,0.5,300,0.5918006312292126,3.7339
34,29,0.5,300,0.575903156146166,3.05487
34,30,0.5,300,0.6098610631229032,4.30341
34,31,0.5,300,0.5960302657807058,3.9374
34,32,0.5,300,0.5893375747508218,3.4938
34,33,0.5,300,0.5705314617939983,2.53946
34,34,0.5,300,0.6194606644518031,4.42931
35,1,0.5,300,1.0590200332225925,9.29273
35,2,0.5,300,0.6202980066444885,4.39538
35,3,0.5,300,0.6381413621262125,2.36921
35,4,0.5,300,0.5876979401993081,3.21298
35,5,0.5,300,0.604658704318919,2.65517
35,6,0.5,300,0.578451827242505,3.0397
35,7,0.5,300,0.5967513621262232,3.19256
35,8,0.5,300,0.5748527906976575,2.99398
35,9,0.5,300,0.5854190033222398,3.06311
35,10,0.5,300,0.5772120265780619,3.2318
35,11,0.5,300,0.5767528571428362,2.83599
35,12,0.5,300,0.5695375747508201,2.86261
35,13,0.5,300,0.5793130564783883,3.15107
35,14,0.5,300,0.5857322923587897,3.70692
35,15,0.5,300,0.584253720930211,3.48846
35,16,0.5,300,0.5791344850498167,3.43677
35,17,0.5,300,0.5835897674418437,3.49915
35,18,0.5,300,0.5842144518272275,3.67853
35,19,0.5,300,0.594262259136196,3.94909
35,20,0.5,300,0.5730726578072936,3.1307
35,21,0.5,300,0.5863857475082876,3.6621
35,22,0.5,300,0.5663121594684266,2.70535
35,23,0.5,300,0.5856979069767229,3.60702
35,24,0.5,300,0.5670393023255754,2.68865
35,25,0.5,300,0.589795415282378,3.77462
35,26,0.5,300,0.5728331893687605,3.08368
35,27,0.5,300,0.6000537209302081,4.12351
35,28,0.5,300,0.5846165116278886,3.60904
35,29,0.5,300,0.5761759468438432,3.04254
35,30,0.5,300,0.6021663122923355,4.24342
35,31,0.5,300,0.5951137541528051,3.86862
35,32,0.5,300,0.5804200996677518,3.36497
35,33,0.5,300,0.5743087707641017,2.76721
35,34,0.5,300,0.6044599667773908,4.29632
35,35,0.5,300,0.6058088704318727,4.09276
36,1,0.5,300,1.0596653820597972,9.3166
36,2,0.5,300,0.6196057807308629,4.36414
36,3,0.5,300,0.6372359800664174,2.40193
36,4,0.5,300,0.5886042192690841,3.21826
36,5,0.5,300,0.6089870764119408,2.95426
36,6,0.5,300,0.5786106644518068,3.04447
36,7,0.5,300,0.5952035548172552,3.12564
36,8,0.5,300,0.5746316943521391,2.98742
36,9,0.5,300,0.5834919933554574,2.98743
36,10,0.5,300,0.5775519601328678,3.16766
36,11,0.5,300,0.57480671096344,2.82744
36,12,0.5,300,0.5697039867109516,2.8718
36,13,0.5,300,0.5765538870431647,3.07543
36,14,0.5,300,0.5859252491694138,3.64322
36,15,0.5,300,0.5821156146179285,3.42971
36,16,0.5,300,0.5791371096345297,3.37536
36,17,0.5,300,0.5806942857142593,3.41836
36,18,0.5,300,0.5848112292358565,3.62953
36,19,0.5,300,0.5912429235880267,3.88873
36,20,0.5,300,0.5729689036544627,3.05116
36,21,0.5,300,0.5839601328903468,3.60202
36,22,0.5,300,0.5673973089700836,2.74597
36,23,0.5,300,0.581705315614596,3.51948
36,24,0.5,300,0.5679262458471682,2.74058
36,25,0.5,300,0.5858311627906825,3.69618
36,26,0.5,300,0.5735208305647663,3.01857
36,27,0.5,300,0.5966393023255613,4.07947
36,28,0.5,300,0.5858777740863661,3.59244
36,29,0.5,300,0.5705099999999769,2.85484
36,30,0.5,300,0.604234784053132,4.22743
36,31,0.5,300,0.589594385382042,3.80082
36,32,0.5,300,0.5817818936876941,3.31711
36,33,0.5,300,0.5678441860464998,2.6148
36,34,0.5,300,0.6093857142856884,4.3116
36,35,0.5,300,0.5929380398670866,3.90204
36,36,0.5,300,0.5943308970099427,3.67547
37,1,0.5,300,1.065017242524917,9.42988
37,2,0.5,300,0.616726378737513,4.32285
37,3,0.5,300,0.6381976744185748,2.46869
37,4,0.5,300,0.5884124584717356,3.30128
37,5,0.5,300,0.6063646179401834,2.81713
37,6,0.5,300,0.5819280398670941,3.296
37,7,0.5,300,0.592305614617917,3.01319
37,8,0.5,300,0.5810066445182537,3.39426
37,9,0.5,300,0.5815370431893634,2.8569
37,10,0.5,300,0.5726105315614506,3.06493
37,11,0.5,300,0.5875671096345353,3.48959
37,12,0.5,300,0.5817989700996511,3.57577
37,13,0.5,300,0.5749179069767303,2.97964
37,14,0.5,300,0.5806577408637681,3.56908
37,15,0.5,300,0.5799302657807062,3.34261
37,16,0.5,300,0.573755415282372,3.28268
37,17,0.5,300,0.5782149833886887,3.34593
37,18,0.5,300,0.5789431229235632,3.5307
37,19,0.5,300,0.5895219269102778,3.83724
37,20,0.5,300,0.5676982392026397,2.92926
37,21,0.5,300,0.5811523920265683,3.5216
37,22,0.5,300,0.5935335215946669,4.072
37,23,0.5,300,0.580019966777392,3.45998
37,24,0.5,300,0.59661229235878,4.17031
37,25,0.5,300,0.5847460797342026,3.64901
37,26,0.5,300,0.567807142857132,2.87914
37,27,0.5,300,0.5950444518272232,4.02786
37,28,0.5,300,0.5797391029900107,3.49301
37,29,0.5,300,0.5698008305647708,2.8033
37,30,0.5,300,0.5970493355481459,4.14744
37,31,0.5,300,0.5892873421926741,3.76394
37,32,0.5,300,0.5745637541528056,3.17021
37,33,0.5,300,0.6141107973421702,4.53273
37,34,0.5,300,0.6019935548172596,4.24645
37,35,0.5,300,0.5961968770763973,3.92475
37,36,0.5,300,0.579491129568087,3.35293
37,37,0.5,300,0.5808951162790545,3.13956
38,1,0.5,300,1.066355880398687,9.46853
38,2,0.5,300,0.6162731561461592,4.30212
38,3,0.5,300,0.6369141196013098,2.37281
38,4,0.5,300,0.588656677740838,3.22287
38,5,0.5,300,0.6050140863787207,2.73684
38,6,0.5,300,0.5819261461793817,3.23028
38,7,0.5,300,0.5909854485049564,2.93217
38,8,0.5,300,0.5816372757474858,3.33215
38,9,0.5,300,0.5792978073089535,2.77683
38,10,0.5,300,0.5723746843853668,2.96825
38,11,0.5,300,0.5853919601328695,3.42752
38,12,0.5,300,0.5816736212624377,3.51557
38,13,0.5,300,0.5725647840531313,2.8654
38,14,0.5,300,0.5806434883720766,3.51215
38,15,0.5,300,0.5772964451826994,3.27021
38,16,0.5,300,0.5740693023255677,3.20921
38,17,0.5,300,0.5760582724252322,3.26762
38,18,0.5,300,0.5795590033222451,3.47963
38,19,0.5,300,0.58626521594682,3.76253
38,20,0.5,300,0.5679916279069643,2.84698
38,21,0.5,300,0.5785764784053049,3.44034
38,22,0.5,300,0.5932680066444912,4.02361
38,23,0.5,300,0.5768062126245762,3.37611
38,24,0.5,300,0.5962777408637563,4.11949
38,25,0.5,300,0.5804598338870199,3.55461
38,26,0.5,300,0.5681103654484961,2.81274
38,27,0.5,300,0.5913497342192496,3.95973
38,28,0.5,300,0.5796481727574578,3.42889
38,29,0.5,300,0.5656780398670918,2.64231
38,30,0.5,300,0.5981586710963249,4.12146
38,31,0.5,300,0.5843199667773906,3.65953
38,32,0.5,300,0.5767206644518064,3.16934
38,33,0.5,300,0.6091912956810431,4.48979
38,34,0.5,300,0.6028627906976501,4.21123
38,35,0.5,300,0.5895662458471487,3.84408
38,36,0.5,300,0.5842417940199126,3.46023
38,37,0.5,300,0.5677863787375261,2.59547
38,38,0.5,300,0.622361594684371,4.62447
39,1,0.5,300,1.072362225913619,9.58186
39,2,0.5,300,0.6138906976743873,4.26878
39,3,0.5,300,0.6358370764119349,2.3317
39,4,0.5,300,0.5835719933554583,3.17015
39,5,0.5,300,0.6030349833886853,2.58874
39,6,0.5,300,0.5775178737541241,3.14454
39,7,0.5,300,0.5887764784052942,2.80297
39,8,0.5,300,0.5766744518272228,3.24495
39,9,0.5,300,0.5777283388704175,2.74846
39,10,0.5,300,0.5678856810630988,2.87256
39,11,0.5,300,0.5831509634551324,3.33743
39,12,0.5,300,0.5774184385381886,3.43834
39,13,0.5,300,0.5703529900332024,2.76626
39,14,0.5,300,0.5763242857142606,3.42905
39,15,0.5,300,0.5755538205979951,3.18647
39,16,0.5,300,0.569522691029883,3.11074
39,17,0.5,300,0.5739400332225787,3.1801
39,18,0.5,300,0.5744562458471607,3.39104
39,19,0.5,300,0.5843506976744022,3.70996
39,20,0.5,300,0.5628252823920165,2.69732
39,21,0.5,300,0.5770845847175955,3.38883
39,22,0.5,300,0.5884757475082826,3.96328
39,23,0.5,300,0.5748227574750633,3.30121
39,24,0.5,300,0.5917203654484865,4.0632
39,25,0.5,300,0.5790192358803787,3.50295
39,26,0.5,300,0.5630297674418411,2.62972
39,27,0.5,300,0.589451229235869,3.91007
39,28,0.5,300,0.5744613621262238,3.34464
39,29,0.5,300,0.5642459468438471,2.64717
39,30,0.5,300,0.5921021262458313,4.05858
39,31,0.5,300,0.5835816943521419,3.6356
39,32,0.5,300,0.5690970099667635,2.98825
39,33,0.5,300,0.6088929235880192,4.46376
39,34,0.5,300,0.5957294684385186,4.13581
39,35,0.5,300,0.5894465780730676,3.79177
39,36,0.5,300,0.5760977076411815,3.31671
39,37,0.5,300,0.5711231561461604,2.80895
39,38,0.5,300,0.6093967109634364,4.54432
39,39,0.5,300,0.6106316611295459,4.37055
40,1,0.5,300,1.0734970099667687,9.6198
40,2,0.5,300,0.6127978405315393,4.24065
40,3,0.5,300,0.6372990365448221,2.47368
40,4,0.5,300,0.5838952491694027,3.16602
40,5,0.5,300,0.6018772425248947,2.60375
40,6,0.5,300,0.5776570764119403,3.05308
40,7,0.5,300,0.5870621594684098,2.72237
40,8,0.5,300,0.5765355481727436,3.1747
40,9,0.5,300,0.5874023920265634,3.32297
40,10,0.5,300,0.5681696013288811,2.87464
40,11,0.5,300,0.581344485049816,3.2721
40,12,0.5,300,0.5769249501660951,3.37441
40,13,0.5,300,0.5682055813953322,2.75367
40,14,0.5,300,0.5761646843853668,3.36021
40,15,0.5,300,0.5728852823920181,3.10296
40,16,0.5,300,0.5695214950165983,3.04648
40,17,0.5,300,0.5716402657807128,3.09619
40,18,0.5,300,0.574677641196004,3.33183
40,19,0.5,300,0.5819791029900108,3.64219
40,20,0.5,300,0.5627165780730762,2.70886
40,21,0.5,300,0.5740409966777241,3.29405
40,22,0.5,300,0.5880684717607733,3.92048
40,23,0.5,300,0.571976578073078,3.21447
40,24,0.5,300,0.5914954152823754,4.02429
40,25,0.5,300,0.5765888039866938,3.42958
40,26,0.5,300,0.5628573089700843,2.65394
40,27,0.5,300,0.5861277740863658,3.85013
40,28,0.5,300,0.5748041196013167,3.2926
40,29,0.5,300,0.602672890365428,4.37747
40,30,0.5,300,0.5926465448504833,4.01135
40,31,0.5,300,0.5793413289036358,3.53106
40,32,0.5,300,0.5703294019933416,2.96327
40,33,0.5,300,0.6041000664451671,4.4067
40,34,0.5,300,0.5974488039866912,4.12004
40,35,0.5,300,0.5844339534883612,3.7107
40,36,0.5,300,0.577851063122906,3.27544
40,37,0.5,300,0.564734717607968,2.55184
40,38,0.5,300,0.6139226910298817,4.53321
40,39,0.5,300,0.5990766445182573,4.23817
40,40,0.5,300,0.5998413621262262,4.0496
41,1,0.5,300,1.0768352159468395,9.70336
41,2,0.5,300,0.6102530564783749,4.19841
41,3,0.5,300,0.6358334883720621,2.31064
41,4,0.5,300,0.5849327906976503,3.2636
41,5,0.5,300,0.605681229235854,2.85994
41,6,0.5,300,0.5731088704318769,2.97571
41,7,0.5,300,0.5849242524916788,2.67491
41,8,0.5,300,0.5721441196013121,3.07793
41,9,0.5,300,0.5851614950165915,3.22809
41,10,0.5,300,0.577907740863768,3.45586
41,11,0.5,300,0.5794215282391846,3.18387
41,12,0.5,300,0.5729086046511456,3.29291
41,13,0.5,300,0.5845978073089458,3.58693
41,14,0.5,300,0.5715335548172505,3.27944
41,15,0.5,300,0.5707911960132719,3.00657
41,16,0.5,300,0.5647026245846926,2.92621
41,17,0.5,300,0.5696073421926716,3.00746
41,18,0.5,300,0.5703264784052982,3.23323
41,19,0.5,300,0.5795165448504824,3.57327
41,20,0.5,300,0.5873260465116176,3.9714
41,21,0.5,300,0.5715552823920064,3.21462
41,22,0.5,300,0.5837815614617761,3.8464
41,23,0.5,300,0.5703315614617742,3.13861
41,24,0.5,300,0.5864442192690845,3.95451
41,25,0.5,300,0.574600764119597,3.35266
41,26,0.5,300,0.5957468770763936,4.24889
41,27,0.5,300,0.5847050830564586,3.79856
41,28,0.5,300,0.5692356146179235,3.16259
41,29,0.5,300,0.600990232558117,4.32801
41,30,0.5,300,0.5876582059800548,3.95016
41,31,0.5,300,0.5781329235880218,3.47522
41,32,0.5,300,0.564499335548157,2.80752
41,33,0.5,300,0.603035382059785,4.3655
41,34,0.5,300,0.590647707641173,4.03454
41,35,0.5,300,0.58423727574748,3.66958
41,36,0.5,300,0.5709114617940112,3.12797
41,37,0.5,300,0.5647152823920166,2.59432
41,38,0.5,300,0.606667641195994,4.48643
41,39,0.5,300,0.6022719269102828,4.25418
41,40,0.5,300,0.587515348837199,3.86858
41,41,0.5,300,0.5884007973421743,3.68095
42,1,0.5,300,1.0790082724252588,9.74763
42,2,0.5,300,0.6103033554817084,4.19078
42,3,0.5,300,0.634765980066419,2.33389
42,4,0.5,300,0.5844382724252303,3.18388
42,5,0.5,300,0.6039404983388558,2.78444
42,6,0.5,300,0.5730800332225627,2.97735
42,7,0.5,300,0.5926267774086184,3.13764
42,8,0.5,300,0.5719422591361952,2.9847
42,9,0.5,300,0.5833986046511379,3.15636
42,10,0.5,300,0.5775674418604432,3.3893
42,11,0.5,300,0.5773475415282251,3.10293
42,12,0.5,300,0.572762425249149,3.22416
42,13,0.5,300,0.5822266112956568,3.52192
42,14,0.5,300,0.5713967774086292,3.20666
42,15,0.5,300,0.5683775747508188,2.91551
42,16,0.5,300,0.5647391694351996,2.83251
42,17,0.5,300,0.5670327242524789,2.90806
42,18,0.5,300,0.5699550498338659,3.16554
42,19,0.5,300,0.5770734883720767,3.49653
42,20,0.5,300,0.5870967109634428,3.92064
42,21,0.5,300,0.5695381727574539,3.12884
42,22,0.5,300,0.5839566112956598,3.80288
42,23,0.5,300,0.5675374086378684,3.04114
42,24,0.5,300,0.5864897009966582,3.90933
42,25,0.5,300,0.5714916611295477,3.26631
42,26,0.5,300,0.5956961461793845,4.20343
42,27,0.5,300,0.5815298338870272,3.73111
42,28,0.5,300,0.56986863787374,3.1136
42,29,0.5,300,0.5973944186046319,4.27428
42,30,0.5,300,0.5877606644518054,3.90308
42,31,0.5,300,0.5745249501661049,3.39257
42,32,0.5,300,0.5651311295680944,2.73648
42,33,0.5,300,0.5996884053155962,4.32111
42,34,0.5,300,0.5915054152823779,3.99881
42,35,0.5,300,0.5792333222591184,3.57275
42,36,0.5,300,0.5722162790697486,3.11233
42,37,0.5,300,0.6132147840531327,4.65554
42,38,0.5,300,0.6072038870431665,4.43679
